##################### Startup Complete ######################{"device_name": "ECE362CarTeam07",#  "pid": [0.405000,0.070000,0.000000]#}#{"csv": "time (ms), bus_voltage (mV), shunt_voltage (V), load_voltage (V), total_current (mA), power (mW), arrowX (px), steering (degrees?)
18851, 8.128, 65.630, 8.194, 667.800, 5426.000,  -nan, 1073494928, -16777216
18919, 8.148, 59.100, 8.207, 594.300, 5086.000,  -nan, 1073494928, -16777216
18987, 8.124, 65.910, 8.190, 674.400, 5478.000,  -nan, 1073494928, -16777216
19055, 8.136, 62.370, 8.198, 648.400, 5272.000,  -nan, 1073494928, -16777216
19123, 8.124, 65.390, 8.189, 669.200, 5446.000,  -nan, 1073494928, -16777216
19191, 8.128, 66.210, 8.194, 673.000, 5518.000,  -nan, 1073494928, -16777216
19259, 8.132, 66.210, 8.198, 669.600, 5442.000,  -nan, 1073494928, -16777216
19327, 8.136, 63.040, 8.199, 645.600, 5250.000,  -nan, 1073494928, -16777216
19395, 8.124, 63.510, 8.188, 667.700, 5462.000,  -nan, 1073494928, -16777216
19463, 8.120, 67.500, 8.188, 671.900, 5508.000,  -nan, 1073494928, -16777216
19531, 8.128, 66.190, 8.194, 663.500, 5390.000,  -nan, 1073494928, -16777216
19599, 8.124, 67.760, 8.192, 672.400, 5466.000,  -nan, 1073494928, -16777216
19667, 8.124, 68.940, 8.193, 673.100, 5426.000,  -nan, 1073494928, -16777216
19735, 8.128, 65.010, 8.193, 658.200, 5344.000,  -nan, 1073494928, -16777216
19803, 8.128, 67.200, 8.195, 688.900, 5604.000, 0.000, 1073494928, 0
19871, 8.128, 66.740, 8.195, 670.400, 5450.000, 0.000, 1073494928, -16777216
19939, 8.128, 66.410, 8.194, 675.800, 5306.000, 0.000, 1073494928, -16777216
20007, 8.124, 65.410, 8.189, 669.800, 5442.000, 0.000, 1073494928, -16777216
20075, 8.124, 67.290, 8.191, 662.500, 5384.000,  -nan, 1073494928, -16777216
20143, 8.124, 68.030, 8.192, 665.900, 5368.000,  -nan, 1073494928, -16777216
20211, 8.140, 62.110, 8.202, 638.500, 5230.000,  -nan, 1073494928, -16777216
20279, 8.132, 64.370, 8.196, 646.400, 5252.000,  -nan, 1073494928, -16777216
20347, 8.136, 64.440, 8.200, 667.400, 5424.000,  -nan, 1073494928, -16777216
20415, 8.128, 67.000, 8.195, 657.800, 5312.000,  -nan, 1073494928, -16777216
20483, 8.136, 63.540, 8.200, 646.600, 5256.000,  -nan, 1073494928, -16777216
20551, 8.140, 66.900, 8.207, 662.300, 5384.000, 0.000, 1073494928, 0
20619, 8.076, 77.660, 8.154, 810.600, 6548.000, 0.000, 1073494928, 0
20687, 8.088, 75.710, 8.164, 784.500, 6170.000, 0.000, 1073494928, 0
20755, 8.088, 74.400, 8.162, 790.700, 6402.000, 0.000, 1073494928, 0
20823, 8.104, 78.090, 8.182, 763.100, 6174.000, 0.000, 1073494928, 0
20891, 8.092, 75.840, 8.168, 736.900, 5970.000,  -nan, 1073494928, -16777216
20959, 8.132, 64.300, 8.196, 614.200, 5132.000,  -nan, 1073494928, -16777216
21027, 8.120, 63.140, 8.183, 648.900, 5276.000,  -nan, 1073494928, -16777216
21095, 8.120, 68.220, 8.188, 643.000, 5230.000,  -nan, 1073494928, -16777216
21163, 8.128, 67.140, 8.195, 643.700, 5134.000,  -nan, 1073494928, -16777216
21231, 8.120, 68.390, 8.188, 710.300, 5768.000,  -nan, 1073494928, -16777216
21299, 8.124, 66.130, 8.190, 661.100, 5374.000,  -nan, 1073494928, -16777216
21367, 8.128, 67.090, 8.195, 663.200, 5384.000,  -nan, 1073494928, -16777216
21435, 8.124, 65.920, 8.190, 671.400, 5646.000,  -nan, 1073494928, -16777216
21503, 8.132, 62.880, 8.195, 676.800, 5496.000,  -nan, 1073494928, -16777216
21571, 8.124, 65.790, 8.190, 661.400, 5378.000,  -nan, 1073494928, -16777216
21639, 8.132, 64.300, 8.196, 650.400, 5288.000,  -nan, 1073494928, -16777216
21707, 8.136, 64.030, 8.200, 657.400, 5102.000,  -nan, 1073494928, -16777216
21775, 8.136, 64.000, 8.200, 647.700, 5270.000,  -nan, 1073494928, -16777216
21843, 8.140, 60.860, 8.201, 653.800, 5322.000,  -nan, 1073494928, -16777216
21911, 8.120, 68.260, 8.188, 690.900, 5420.000,  -nan, 1073494928, -16777216
21979, 8.132, 64.450, 8.196, 649.100, 5252.000,  -nan, 1073494928, -16777216
22047, 8.128, 64.060, 8.192, 639.800, 5200.000,  -nan, 1073494928, -16777216
22115, 8.132, 63.760, 8.196, 642.000, 5224.000,  -nan, 1073494928, -16777216
22183, 8.128, 65.150, 8.193, 641.000, 4998.000,  -nan, 1073494928, -16777216
22251, 8.132, 62.750, 8.195, 655.400, 5288.000,  -nan, 1073494928, -16777216
22319, 8.132, 64.930, 8.197, 628.800, 5112.000,  -nan, 1073494928, -16777216
22387, 8.132, 65.710, 8.198, 661.100, 5384.000,  -nan, 1073494928, -16777216
22455, 8.116, 69.530, 8.186, 690.100, 5574.000,  -nan, 1073494928, -16777216
22523, 8.116, 65.480, 8.181, 684.200, 5554.000,  -nan, 1073494928, -16777216
22591, 8.124, 67.440, 8.191, 679.600, 5518.000,  -nan, 1073494928, -16777216
22659, 8.128, 63.770, 8.192, 644.000, 5234.000,  -nan, 1073494928, -16777216
22727, 8.120, 66.360, 8.186, 693.000, 5606.000,  -nan, 1073494928, -16777216
22795, 8.120, 68.920, 8.189, 693.100, 5632.000,  -nan, 1073494928, -16777216
22863, 8.124, 63.240, 8.187, 667.500, 5424.000,  -nan, 1073494928, -16777216
22931, 8.108, 70.660, 8.179, 723.800, 5646.000,  -nan, 1073494928, -16777216
22999, 8.128, 65.810, 8.194, 640.600, 5318.000,  -nan, 1073494928, -16777216
23067, 8.112, 71.480, 8.183, 708.800, 5748.000,  -nan, 1073494928, -16777216
23135, 8.116, 65.280, 8.181, 688.800, 5588.000,  -nan, 1073494928, -16777216
23203, 8.116, 65.380, 8.181, 663.900, 5596.000,  -nan, 1073494928, -16777216
23271, 8.060, 83.500, 8.144, 828.000, 6974.000,  -nan, 1073494928, -16777216
23339, 8.068, 83.640, 8.152, 812.800, 6556.000,  -nan, 1073494928, -16777216
23407, 8.080, 77.340, 8.157, 815.600, 6584.000, 0.000, 1073494928, 0
23475, 8.080, 78.910, 8.159, 798.500, 6596.000, 0.000, 1073494928, 0
23543, 8.080, 78.100, 8.158, 777.800, 6298.000, 0.000, 1073494928, 0
23611, 8.088, 75.830, 8.164, 785.500, 6348.000, 0.000, 1073494928, 0
23679, 8.088, 73.790, 8.162, 783.000, 6128.000, 0.000, 1073494928, 0
23747, 8.096, 75.350, 8.171, 751.500, 6318.000, 0.000, 1073494928, 0
23815, 8.096, 78.420, 8.174, 773.500, 6256.000, 0.000, 1073494928, 0
23883, 8.088, 75.560, 8.164, 729.800, 5902.000, 0.000, 1073494928, 0
23951, 8.084, 72.750, 8.157, 767.700, 6288.000, 0.000, 1073494928, 0
24019, 8.092, 74.620, 8.167, 741.600, 6098.000, 0.000, 1073494928, 0
24087, 8.092, 73.350, 8.165, 741.600, 6006.000, 0.000, 1073494928, 0
