9953, 11.812, 117.780, 11.930, 1172.700, 13852.000, -8, 4, 1
9961, 11.820, 114.610, 11.935, 1172.200, 13862.000, -8, 4, 1
9969, 11.824, 117.870, 11.942, 1158.700, 13690.000, -8, 4, 1
9977, 11.824, 115.420, 11.939, 1150.100, 13598.000, -8, 4, 1
9984, 11.824, 112.570, 11.937, 1163.100, 13094.000, -8, 4, 1
9992, 11.828, 112.370, 11.940, 1140.600, 13170.000, -8, 4, 1
10000, 11.840, 108.500, 11.948, 1140.300, 13488.000, -8, 4, 1
10008, 11.848, 115.530, 11.964, 1163.300, 13792.000, -8, 4, 1
10016, 11.844, 116.030, 11.960, 1103.400, 12786.000, -8, 4, 1
10023, 11.848, 111.320, 11.959, 1074.100, 12740.000, -8, 4, 1
10031, 11.840, 106.630, 11.947, 1093.200, 13202.000, -8, 4, 1
10039, 11.868, 100.500, 11.969, 1018.200, 13196.000, -8, 4, 1
10047, 11.844, 111.470, 11.955, 1068.700, 12658.000, -8, 4, 1
10055, 11.860, 102.520, 11.963, 1046.300, 12482.000, -8, 4, 1
10063, 11.852, 106.720, 11.959, 1026.300, 12164.000, -8, 4, 1
10071, 11.852, 103.690, 11.956, 1068.000, 12714.000, -8, 4, 1
10079, 11.888, 107.140, 11.995, 1079.400, 11914.000, -8, 4, 1
10087, 11.860, 101.950, 11.962, 1058.600, 12554.000, -8, 4, 1
10095, 11.900, 106.850, 12.007, 985.600, 11686.000, -8, 4, 1
10102, 11.864, 106.090, 11.970, 945.700, 11214.000, -8, 4, 1
10110, 11.852, 98.770, 11.951, 1053.100, 11586.000, -8, 4, 1
10118, 11.852, 106.340, 11.958, 968.000, 12688.000, -8, 4, 1
10126, 11.856, 106.540, 11.963, 915.700, 10870.000, -8, 4, 1
10133, 11.888, 104.000, 11.992, 1059.300, 12566.000, -8, 4, 1
10141, 11.920, 98.920, 12.019, 1047.100, 12406.000, -8, 4, 1
10149, 11.872, 104.750, 11.977, 1028.800, 11722.000, -8, 4, 1
10157, 11.868, 103.420, 11.971, 972.500, 11604.000, -8, 4, 1
10164, 11.868, 102.570, 11.971, 1017.300, 12072.000, -8, 4, 1
10172, 11.872, 102.660, 11.975, 1023.000, 12104.000, -8, 4, 1
10180, 11.856, 101.560, 11.958, 1028.100, 12206.000, -8, 4, 1
10188, 11.856, 105.050, 11.961, 1032.900, 12268.000, -8, 4, 1
10196, 11.868, 102.530, 11.971, 1038.800, 12344.000, -8, 4, 1
10204, 11.840, 101.940, 11.942, 881.600, 10470.000, -8, 4, 1
10212, 11.876, 89.870, 11.966, 1013.600, 12030.000, -8, 4, 1
10220, 11.904, 87.350, 11.991, 999.100, 11866.000, -8, 4, 1
10227, 11.904, 89.120, 11.993, 1002.800, 12022.000, -8, 4, 1
10235, 11.876, 98.690, 11.975, 1008.700, 11948.000, -8, 4, 1
10243, 11.876, 102.130, 11.978, 1002.800, 11902.000, -8, 4, 1
10251, 11.908, 99.230, 12.007, 1003.500, 11918.000, -8, 4, 1
10258, 11.920, 101.690, 12.022, 986.700, 12190.000, -8, 4, 1
10266, 11.888, 90.980, 11.979, 998.300, 11006.000, -8, 4, 1
10274, 11.868, 99.720, 11.968, 970.600, 11968.000, -8, 4, 1
10281, 11.880, 92.580, 11.973, 898.900, 10686.000, -8, 4, 1
10289, 11.920, 96.300, 12.016, 935.100, 11138.000, -8, 4, 1
10297, 11.892, 93.230, 11.985, 932.500, 11122.000, -8, 4, 1
10305, 11.884, 93.860, 11.978, 886.300, 11976.000, -8, 4, 1
10312, 11.904, 99.620, 12.004, 955.000, 11498.000, -8, 4, 1
10320, 11.872, 93.960, 11.966, 980.200, 11642.000, -8, 4, 1
10328, 11.912, 99.710, 12.012, 913.600, 10856.000, -8, 4, 1
10335, 11.904, 99.260, 12.003, 906.300, 10778.000, -8, 4, 1
10343, 11.872, 97.330, 11.969, 939.700, 11160.000, -8, 4, 1
10351, 11.908, 98.980, 12.007, 978.200, 11342.000, -8, 4, 1
10359, 11.884, 91.040, 11.975, 939.200, 11876.000, -8, 4, 1
10366, 11.900, 96.870, 11.997, 964.600, 11462.000, -8, 4, 1
10374, 11.908, 97.230, 12.005, 926.300, 11004.000, -8, 4, 1
10382, 11.904, 96.660, 12.001, 920.700, 10942.000, -8, 4, 1
10389, 11.908, 97.200, 12.005, 934.700, 11108.000, -16, 7, 1
10397, 11.900, 98.650, 11.999, 1000.600, 11830.000, -16, 7, 1
10405, 11.876, 93.910, 11.970, 931.300, 11070.000, -16, 7, 1
10413, 11.876, 101.890, 11.978, 1006.500, 11976.000, -16, 7, 1
10421, 11.884, 99.260, 11.983, 995.700, 11826.000, -16, 7, 1
10428, 11.884, 96.740, 11.981, 946.500, 11214.000, -16, 7, 1
10436, 11.876, 95.610, 11.972, 953.100, 11076.000, -16, 7, 1
10444, 11.884, 96.600, 11.981, 952.300, 11332.000, -16, 7, 1
10452, 11.876, 94.640, 11.971, 946.000, 11246.000, -16, 7, 1
10459, 11.908, 96.970, 12.005, 969.100, 11554.000, -16, 7, 1
10467, 11.892, 95.510, 11.988, 940.400, 11440.000, -16, 7, 1
10475, 11.888, 89.890, 11.978, 938.000, 11426.000, -16, 7, 1
10482, 11.912, 96.430, 12.008, 971.000, 11574.000, -16, 7, 1
10490, 11.872, 97.100, 11.969, 980.800, 11660.000, -16, 7, 1
10498, 11.892, 93.660, 11.986, 976.000, 11626.000, -16, 7, 1
10506, 11.892, 94.590, 11.987, 905.700, 10772.000, -16, 7, 1
10513, 11.912, 95.520, 12.008, 949.100, 11452.000, -16, 7, 1
10521, 11.892, 92.850, 11.985, 947.100, 11066.000, -16, 7, 1
10529, 11.900, 94.360, 11.994, 930.600, 11118.000, -16, 7, 1
10536, 11.920, 95.990, 12.016, 944.600, 11236.000, -16, 7, 1
10544, 11.892, 93.370, 11.985, 986.200, 11748.000, -16, 7, 1
10552, 11.904, 95.230, 11.999, 962.300, 11456.000, -16, 7, 1
10559, 11.912, 95.570, 12.008, 959.900, 11446.000, -16, 7, 1
10567, 11.920, 95.650, 12.016, 977.100, 11160.000, -16, 7, 1
10575, 11.920, 95.720, 12.016, 939.600, 11096.000, -16, 7, 1
10583, 11.896, 93.980, 11.990, 918.900, 10942.000, -16, 7, 1
10590, 11.912, 89.030, 12.001, 947.400, 11292.000, -24, 11, 1
10598, 11.892, 96.000, 11.988, 934.900, 11044.000, -24, 11, 1
10606, 11.892, 94.240, 11.986, 960.100, 11426.000, -24, 11, 1
10614, 11.856, 107.540, 11.964, 1049.300, 12442.000, -24, 11, 1
10622, 11.876, 100.180, 11.976, 1035.100, 12268.000, -24, 11, 1
10630, 11.864, 99.320, 11.963, 1011.500, 12012.000, -24, 11, 1
10638, 11.880, 102.720, 11.983, 1009.700, 12016.000, -24, 11, 1
10646, 11.884, 96.190, 11.980, 945.200, 11296.000, -24, 11, 1
10654, 11.912, 96.380, 12.008, 951.200, 11318.000, -24, 11, 1
10662, 11.904, 96.670, 12.001, 960.200, 11432.000, -24, 11, 1
10670, 11.908, 92.990, 12.001, 912.800, 11312.000, -24, 11, 1
10677, 11.912, 95.940, 12.008, 952.100, 11318.000, -24, 11, 1
10685, 11.896, 97.110, 11.993, 908.600, 11436.000, -24, 11, 1
10693, 11.900, 89.340, 11.989, 907.900, 10804.000, -24, 11, 1
10701, 11.896, 93.860, 11.990, 957.000, 11404.000, -24, 11, 1
10709, 11.916, 93.870, 12.010, 946.500, 10640.000, -24, 11, 1
10717, 11.896, 88.920, 11.985, 947.100, 11266.000, -24, 11, 1
10725, 11.908, 91.430, 11.999, 1738.700, 18826.000, -24, 11, 1
10733, 11.912, 87.910, 12.000, 860.200, 10716.000, -24, 11, 1
10741, 11.920, 88.670, 12.009, 901.700, 10752.000, -24, 11, 1
10749, 11.900, 93.580, 11.994, 905.800, 10778.000, -24, 11, 1
10757, 11.908, 95.290, 12.003, 940.700, 10636.000, -24, 11, 1
10764, 11.904, 94.690, 11.999, 938.600, 11164.000, -24, 11, 1
10772, 11.892, 93.100, 11.985, 911.100, 10840.000, -24, 11, 1
10780, 11.904, 91.940, 11.996, 932.200, 11152.000, -24, 11, 1
10788, 11.900, 92.820, 11.993, 938.200, 11180.000, -24, 11, 1
10796, 11.908, 94.280, 12.002, 939.500, 10870.000, -24, 11, 1
10804, 11.892, 90.050, 11.982, 924.300, 10998.000, -24, 11, 1
10812, 11.892, 94.130, 11.986, 893.300, 10640.000, -24, 11, 1
10820, 11.900, 91.340, 11.991, 934.400, 11106.000, -24, 11, 1
10828, 11.884, 91.760, 11.976, 962.300, 11462.000, -24, 11, 1
10836, 11.908, 96.220, 12.004, 944.600, 11236.000, -24, 11, 1
10844, 11.900, 92.980, 11.993, 914.600, 11242.000, -24, 11, 1
10852, 11.884, 90.150, 11.974, 968.300, 11522.000, -24, 11, 1
10859, 11.900, 94.100, 11.994, 935.800, 11152.000, -24, 11, 1
10867, 11.900, 94.560, 11.995, 920.500, 10624.000, -24, 11, 1
10875, 11.892, 88.930, 11.981, 929.700, 11056.000, -24, 11, 1
10883, 11.908, 92.120, 12.000, 928.600, 11070.000, -24, 11, 1
10891, 11.900, 91.110, 11.991, 891.900, 11230.000, -24, 11, 1
10899, 11.892, 90.830, 11.983, 962.900, 11476.000, -24, 11, 1
10907, 11.908, 91.860, 12.000, 935.000, 11056.000, -24, 11, 1
10915, 11.900, 93.680, 11.994, 904.600, 11148.000, -24, 11, 1
10923, 11.900, 95.920, 11.996, 958.000, 11416.000, -24, 11, 1
10931, 11.900, 93.870, 11.994, 932.000, 10902.000, -24, 11, 1
10938, 11.904, 90.710, 11.995, 905.400, 10780.000, -24, 11, 1
10946, 11.892, 92.700, 11.985, 924.400, 11010.000, -24, 11, 1
10954, 11.896, 93.330, 11.989, 959.900, 11080.000, -24, 11, 1
10962, 11.900, 95.430, 11.995, 942.600, 11210.000, -24, 11, 1
10970, 11.912, 91.260, 12.003, 975.500, 11614.000, -24, 11, 1
10978, 11.900, 95.850, 11.996, 951.700, 11168.000, -24, 11, 1
10986, 11.904, 91.690, 11.996, 920.300, 10952.000, -24, 11, 1
10994, 11.920, 95.230, 12.015, 937.900, 11158.000, -24, 11, 1
11002, 11.900, 97.640, 11.998, 944.000, 11210.000, -24, 11, 1
11010, 11.900, 95.610, 11.996, 917.300, 10918.000, -32, 14, 1
11018, 11.912, 94.200, 12.006, 939.800, 11184.000, -32, 14, 1
11025, 11.916, 91.490, 12.007, 945.500, 10794.000, -32, 14, 1
11033, 11.864, 104.450, 11.968, 1054.600, 12504.000, -32, 14, 1
11041, 111081, 11.920, 94.600, 12.015, 935.600, 11132.000, -32, 14, 1
11089, 11.920, 90.780, 12.011, 926.000, 11006.000, -32, 14, 1
11097, 11.904, 90.840, 11.995, 951.000, 10826.000, -32, 14, 1
11104, 11.904, 93.240, 11.997, 952.000, 11322.000, -32, 14, 1
11112, 11.900, 95.280, 11.995, 932.900, 10744.000, -32, 14, 1
11120, 11.912, 93.120, 12.005, 927.700, 10870.000, -32, 14, 1
11128, 11.908, 91.490, 11.999, 907.400, 10808.000, -32, 14, 1
11136, 11.908, 93.250, 12.001, 910.900, 11214.000, -32, 14, 1
11144, 11.896, 93.860, 11.990, 901.800, 10850.000, -32, 14, 1
11152, 11.896, 91.320, 11.987, 936.000, 11134.000, -32, 14, 1
11160, 11.896, 92.840, 11.989, 899.700, 10716.000, -32, 14, 1
11167, 11.904, 90.760, 11.995, 938.300, 11132.000, -32, 14, 1
11175, 11.900, 93.000, 11.993, 918.300, 10942.000, -32, 14, 1
11183, 11.908, 92.610, 12.001, 918.500, 10932.000, -32, 14, 1
11191, 11.916, 90.680, 12.007, 909.600, 11250.000, -32, 14, 1
11199, 11.904, 90.950, 11.995, 911.300, 10836.000, -32, 14, 1
11207, 11.912, 90.730, 12.003, 925.900, 11072.000, -32, 14, 1
11215, 11.912, 91.090, 12.003, 903.000, 10754.000, -32, 14, 1
11223, 11.900, 92.820, 11.993, 890.800, 10610.000, -32, 14, 1
11231, 11.924, 92.170, 12.016, 916.000, 10906.000, -32, 14, 1
11238, 11.912, 89.280, 12.001, 914.300, 10820.000, -32, 14, 1
11246, 11.896, 92.940, 11.989, 934.000, 11116.000, -32, 14, 1
11254, 11.908, 90.710, 11.999, 928.900, 11062.000, -32, 14, 1
11262, 11.912, 90.170, 12.002, 904.800, 11010.000, -32, 14, 1
12009, 11.908, 85.840, 11.994, 891.200, 10620.000, 8, -4, 1
12017, 11.908, 83.550, 11.992, 896.000, 10676.000, 8, -4, 1
12024, 11.924, 89.600, 12.014, 897.000, 10280.000, 8, -4, 1
12032, 11.640, 159.440, 11.799, 1615.000, 18098.000, 8, -4, 1
12040, 11.676, 142.660, 11.819, 1402.500, 16420.000, 8, -4, 1
13007, 11.932, 82.120, 12.014, 909.600, 10620.000, 0, 0, 1
14007, 11.932, 87.490, 12.019, 858.000, 10244.000, 0, 0, 1
15009, 11.928, 86.020, 12.014, 838.700, 9720.000, -24, 11, 1
16009, 11.968, 82.740, 12.051, 820.800, 9818.000, 104, -47, 0
17009, 12.000, 70.160, 12.070, 708.100, 8268.000, 96, -43, 1
17665, 11.956, 72.610, 12.029, 728.600, 8736.000, 80, -36, 0
17673, 12.004, 72.140, 12.076, 719.400, 8632.000, 80, -36, 1
17681, 12.008, 70.930, 12.079, 704.200, 8454.000, 80, -36, 0
17689, 11.772, 116.720, 11.889, 1260.400, 14258.000, 80, -36, 0
17697, 11.844, 114.480, 11.958, 1097.900, 13012.000, 80, -36, 1
17705, 11.872, 102.920, 11.975, 991.900, 11786.000, 80, -36, 0
17713, 11.952, 85.300, 12.037, 780.500, 8878.000, 80, -36, 1
17720, 11.992, 68.660, 12.061, 707.600, 8294.000, 72, -32, 0
17728, 11.988, 72.460, 12.060, 688.500, 8260.000, 72, -32, 1
17736, 12.004, 71.480, 12.075, 706.500, 8480.000, 72, -32, 0
17743, 11.968, 73.020, 12.041, 800.200, 9588.000, 72, -32, 0
17751, 11.972, 69.350, 12.041, 720.500, 8808.000, 72, -32, 1
17759, 11.984, 71.610, 12.056, 721.400, 8628.000, 72, -32, 0
17767, 11.980, 67.810, 12.048, 662.700, 7944.000, 72, -32, 1
17774, 11.996, 70.170, 12.066, 718.400, 8618.000, 72, -32, 0
17782, 11.992, 70.250, 12.062, 681.400, 8170.000, 72, -32, 1
17790, 11.992, 70.170, 12.062, 710.600, 8524.000, 72, -32, 0
17797, 11.992, 69.290, 12.061, 694.900, 8624.000, 72, -32, 1
17805, 11.992, 70.620, 12.063, 706.600, 8088.000, 72, -32, 0
17813, 11.996, 71.420, 12.067, 703.400, 8442.000, 72, -32, 1
17821, 12.000, 67.050, 12.067, 706.700, 8474.000, 64, -29, 0
17828, 11.976, 71.710, 12.048, 753.500, 9008.000, 64, -29, 1
17836, 11.968, 78.540, 12.047, 771.500, 9230.000, 64, -29, 0
17844, 11.984, 77.130, 12.061, 760.800, 9110.000, 64, -29, 1
17851, 11.972, 72.590, 12.045, 741.300, 8994.000, 64, -29, 0
17859, 11.976, 74.670, 12.051, 742.700, 8904.000, 64, -29, 1
17867, 11.972, 72.850, 12.045, 726.000, 8690.000, 64, -29, 0
17875, 11.980, 73.760, 12.054, 717.000, 8588.000, 56, -25, 1
17882, 11.984, 74.600, 12.059, 737.500, 8838.000, 56, -25, 0
17890, 11.924, 86.270, 12.010, 841.400, 9676.000, 56, -25, 1
17898, 11.936, 84.280, 12.020, 844.600, 9962.000, 56, -25, 0
17906, 11.964, 75.850, 12.040, 732.700, 8782.000, 56, -25, 1
17913, 12.000, 72.310, 12.072, 717.100, 8608.000, 56, -25, 0
17921, 11.996, 69.890, 12.066, 689.800, 8268.000, 56, -25, 1
17929, 11.992, 69.990, 12.062, 699.200, 8268.000, 56, -25, 0
17936, 12.000, 70.780, 12.071, 715.000, 8470.000, 56, -25, 1
17944, 11.980, 69.240, 12.049, 719.500, 8370.000, 56, -25, 0
17952, 11.976, 73.230, 12.049, 720.500, 8628.000, 56, -25, 1
17960, 11.988, 74.640, 12.063, 734.800, 8804.000, 56, -25, 0
17967, 11.984, 72.620, 12.057, 721.100, 8638.000, 56, -25, 1
17975, 11.988, 72.130, 12.060, 719.900, 8356.000, 56, -25, 0
17983, 11.984, 73.280, 12.057, 737.400, 9168.000, 56, -25, 1
17990, 11.976, 72.490, 12.048, 724.300, 8678.000, 56, -25, 0
17998, 11.980, 72.450, 12.052, 729.800, 8742.000, 56, -25, 1
18006, 11.984, 74.400, 12.058, 703.200, 8434.000, 56, -25, 0
18014, 11.996, 69.850, 12.066, 702.200, 8414.000, 56, -25, 1
18021, 12.000, 69.760, 12.070, 700.900, 8532.000, 56, -25, 0
18029, 11.968, 72.270, 12.040, 728.600, 9024.000, 56, -25, 1
18037, 11.988, 73.050, 12.061, 721.700, 8648.000, 56, -25, 0
18044, 12.000, 73.250, 12.073, 739.100, 8868.000, 56, -25, 1
18052, 11.980, 71.530, 12.052, 699.900, 8382.000, 56, -25, 0
18060, 11.992, 73.780, 12.066, 738.300, 8844.000, 56, -25, 1
18068, 11.988, 72.590, 12.061, 707.100, 8326.000, 56, -25, 0
18075, 11.984, 72.560, 12.057, 742.400, 8860.000, 56, -25, 1
18083, 11.976, 73.170, 12.049, 738.200, 8786.000, 56, -25, 0
18091, 11.980, 73.270, 12.053, 711.600, 8536.000, 56, -25, 1
18098, 12.008, 70.690, 12.079, 703.500, 8442.000, 56, -25, 0
18106, 11.972, 68.110, 12.040, 690.500, 8270.000, 56, -25, 0
18114, 11.996, 71.460, 12.067, 708.500, 8632.000, 56, -25, 1
18122, 11.984, 68.930, 12.053, 675.500, 8300.000, 56, -25, 0
18129, 11.992, 69.960, 12.062, 707.700, 8494.000, 56, -25, 1
18137, 11.988, 69.850, 12.058, 688.700, 8258.000, 56, -25, 0
18145, 12.008, 70.690, 12.079, 705.300, 8460.000, 56, -25, 1
18152, 11.980, 71.950, 12.052, 716.800, 8822.000, 56, -25, 0
18160, 11.988, 73.020, 12.061, 733.700, 8634.000, 56, -25, 1
18168, 11.972, 75.680, 12.048, 754.600, 9038.000, 56, -25, 0
18176, 11.972, 73.360, 12.045, 718.600, 8602.000, 56, -25, 1
18183, 12.000, 74.160, 12.074, 742.800, 8906.000, 56, -25, 0
18191, 11.984, 71.590, 12.056, 693.600, 8310.000, 56, -25, 1
18199, 11.988, 74.790, 12.063, 740.700, 8978.000, 48, -22, 0
18207, 11.968, 73.370, 12.041, 723.300, 9058.000, 48, -22, 1
18214, 11.964, 78.020, 12.042, 799.100, 9566.000, 48, -22, 0
18222, 11.968, 76.360, 12.044, 747.900, 8952.000, 48, -22, 1
18230, 11.988, 70.850, 12.059, 715.900, 8586.000, 48, -22, 0
18237, 11.992, 71.250, 12.063, 708.900, 8496.000, 48, -22, 1
18245, 11.992, 69.110, 12.061, 705.100, 8962.000, 48, -22, 0
18253, 11.980, 74.180, 12.054, 748.400, 8854.000, 48, -22, 1
18261, 11.976, 71.500, 12.047, 723.400, 8664.000, 48, -22, 0
18268, 11.992, 69.520, 12.062, 691.100, 8290.000, 48, -22, 1
18276, 11.996, 71.220, 12.067, 698.900, 8388.000, 48, -22, 0
18284, 11.988, 66.290, 12.054, 679.200, 8146.000, 48, -22, 1
18291, 11.996, 74.530, 12.071, 739.600, 8700.000, 48, -22, 0
18299, 11.972, 70.210, 12.042, 702.200, 8398.000, 48, -22, 1
18307, 12.008, 72.160, 12.080, 699.000, 8386.000, 48, -22, 0
18314, 11.984, 69.550, 12.054, 695.600, 8342.000, 48, -22, 0
18322, 12.000, 71.870, 12.072, 714.700, 8576.000, 48, -22, 1
18330, 11.996, 69.300, 12.065, 698.600, 8378.000, 48, -22, 0
18338, 11.988, 70.200, 12.058, 694.400, 8278.000, 48, -22, 1
18345, 11.988, 71.280, 12.059, 706.000, 8864.000, 48, -22, 0
18353, 11.976, 73.860, 12.050, 742.200, 8878.000, 48, -22, 1
18361, 11.988, 73.480, 12.061, 718.200, 8602.000, 48, -22, 0
18368, 11.988, 71.540, 12.060, 707.900, 8496.000, 48, -22, 1
18376, 11.984, 66.520, 12.051, 686.600, 8234.000, 48, -22, 0
18384, 11.992, 70.690, 12.063, 711.500, 8304.000, 48, -22, 1
18392, 11.984, 69.390, 12.053, 694.000, 8418.000, 48, -22, 0
18399, 11.988, 70.810, 12.059, 682.400, 8182.000, 48, -22, 1
18407, 11.984, 70.860, 12.055, 744.100, 8920.000, 48, -22, 0
18415, 11.976, 69.790, 12.046, 721.600, 8644.000, 48, -22, 1
18423, 11.984, 74.050, 12.058, 738.800, 8598.000, 48, -22, 0
18430, 11.996, 69.030, 12.065, 705.700, 8628.000, 48, -22, 1
18438, 11.996, 69.320, 12.065, 692.000, 8296.000, 48, -22, 0
18446, 12.004, 71.400, 12.075, 701.300, 8412.000, 48, -22, 1
18453, 11.988, 71.560, 12.060, 716.600, 8598.000, 48, -22, 0
18461, 11.988, 67.280, 12.055, 700.700, 8406.000, 48, -22, 1
18469, 11.992, 69.410, 12.061, 686.100, 8078.000, 48, -22, 0
18477, 11.980, 72.770, 12.053, 707.800, 8370.000, 48, -22, 1
18484, 12.000, 70.740, 12.071, 672.400, 8062.000, 48, -22, 0
18492, 12.000, 71.300, 12.071, 705.400, 8468.000, 48, -22, 1
18500, 12.000, 71.560, 12.072, 717.100, 8608.000, 40, -18, 0
18507, 11.984, 74.390, 12.058, 747.100, 8950.000, 40, -18, 1
18515, 11.940, 18554, 11.992, 71.800, 12.064, 724.000, 8694.000, 40, -18, 0
18561, 11.992, 71.000, 12.063, 719.500, 8474.000, 40, -18, 1
18569, 12.000, 69.930, 12.070, 709.200, 8490.000, 40, -18, 0
18577, 12.000, 68.360, 12.068, 715.100, 8540.000, 40, -18, 1
18584, 11.996, 71.330, 12.067, 715.000, 8576.000, 40, -18, 0
18592, 11.988, 72.020, 12.060, 746.400, 8952.000, 40, -18, 1
18600, 11.992, 73.900, 12.066, 747.100, 8958.000, 40, -18, 0
18607, 12.004, 70.080, 12.074, 717.900, 8608.000, 40, -18, 1
18615, 11.996, 70.510, 12.067, 718.600, 8540.000, 40, -18, 0
18623, 11.996, 68.950, 12.065, 715.200, 8592.000, 40, -18, 1
18631, 11.988, 71.500, 12.059, 740.700, 9024.000, 40, -18, 0
18638, 11.984, 72.850, 12.057, 744.100, 8916.000, 40, -18, 1
18646, 11.980, 72.100, 12.052, 681.900, 8180.000, 40, -18, 0
18654, 12.000, 69.390, 12.069, 693.700, 8316.000, 40, -18, 1
18661, 12.004, 70.270, 12.074, 701.200, 8412.000, 40, -18, 0
18669, 12.008, 71.240, 12.079, 696.300, 8396.000, 40, -18, 0
18677, 12.004, 71.230, 12.075, 705.700, 8484.000, 40, -18, 0
18684, 12.000, 71.160, 12.071, 717.700, 8378.000, 40, -18, 0
18692, 12.004, 71.630, 12.076, 705.000, 8454.000, 40, -18, 1
18700, 11.992, 70.390, 12.062, 703.400, 8432.000, 40, -18, 0
18707, 11.988, 73.070, 12.061, 718.100, 8602.000, 40, -18, 1
18715, 11.980, 73.720, 12.054, 716.000, 8578.000, 40, -18, 0
18723, 11.984, 73.660, 12.058, 714.600, 8560.000, 40, -18, 1
18730, 11.984, 74.430, 12.058, 736.700, 8686.000, 40, -18, 0
19484, 11.992, 71.220, 12.063, 701.700, 8408.000, 32, -14, 2
19492, 11.856, 104.880, 11.961, 1054.900, 12520.000, 32, -14, 1
19500, 11.880, 99.930, 11.980, 1032.200, 12102.000, 32, -14, 1
19508, 11.892, 96.740, 11.989, 992.800, 11814.000, 32, -14, 1
19515, 11.908, 94.390, 12.002, 926.400, 11034.000, 32, -14, 1
