##################### Startup Complete ######################{"device_name": "ECE362CarTeam07",#  "pid": [0.405000,0.070000,0.000000]#}#{"csv": "time (ms), bus_voltage (mV), shunt_voltage (V), load_voltage (V), total_current (mA), power (mW), arrowX
18467, 8.120, 63.190, 8.183, 625.600, 5080.000, 1.788, 1073494928
18539, 8.116, 65.740, 8.182, 671.300, 5450.000, 1.788, 1073494928
18611, 8.124, 63.930, 8.188, 648.400, 5266.000, 1.788, 1073494928
18683, 8.116, 62.220, 8.178, 635.500, 5164.000, 1.788, 1073494928
18755, 8.116, 65.360, 8.181, 658.400, 5344.000, 1.788, 1073494928
18827, 8.112, 66.030, 8.178, 666.800, 5406.000, 1.788, 1073494928
18899, 8.108, 69.330, 8.177, 682.100, 5528.000, 1.788, 1073494928
18971, 8.116, 66.350, 8.182, 664.100, 5388.000, 1.788, 1073494928
19043, 8.104, 67.790, 8.172, 671.000, 5442.000, 1.788, 1073494928
19115, 8.116, 66.810, 8.183, 667.800, 5416.000, 1.788, 1073494928
19187, 8.112, 66.690, 8.179, 642.000, 5206.000, 1.788, 1073494928
19259, 8.104, 68.750, 8.173, 703.200, 5696.000, 1.788, 1073494928
19331, 8.112, 66.420, 8.178, 676.000, 5482.000, 1.788, 1073494928
19403, 8.112, 66.370, 8.178, 663.400, 5384.000, 1.788, 1073494928
19475, 8.112, 64.820, 8.177, 665.200, 5394.000, 1.788, 1073494928
19547, 8.112, 66.830, 8.179, 659.800, 5352.000, 1.788, 1073494928
19619, 8.112, 66.530, 8.179, 677.200, 5492.000, 1.788, 1073494928
19691, 8.112, 67.550, 8.180, 683.300, 5544.000, 1.788, 1073494928
19763, 8.116, 66.330, 8.182, 671.900, 5450.000, 1.788, 1073494928
19835, 8.112, 65.500, 8.178, 681.800, 5528.000, 1.788, 1073494928
19907, 8.112, 66.110, 8.178, 653.900, 5306.000, 1.788, 1073494928
19979, 8.108, 66.170, 8.174, 657.800, 5334.000, 1.788, 1073494928
20051, 8.112, 65.930, 8.178, 670.300, 5436.000, 1.788, 1073494928
20123, 8.116, 63.840, 8.180, 611.300, 4968.000, 1.788, 1073494928
20195, 8.116, 65.600, 8.182, 681.000, 5524.000, 1.788, 1073494928
20267, 8.116, 65.900, 8.182, 669.400, 5426.000, 1.788, 1073494928
20339, 8.120, 67.510, 8.188, 662.300, 5370.000, 1.788, 1073494928
20411, 8.060, 83.520, 8.144, 842.900, 6780.000, 1.788, 1073494928
20483, 8.060, 78.360, 8.138, 803.100, 6466.000, 1.788, 1073494928
20555, 8.064, 77.210, 8.141, 741.200, 5980.000, 1.788, 1073494928
20627, 8.072, 76.370, 8.148, 740.200, 5974.000, 1.788, 1073494928
20699, 8.068, 81.000, 8.149, 776.000, 6266.000, 1.788, 1073494928
20771, 8.068, 78.660, 8.147, 797.100, 6440.000, 1.788, 1073494928
20843, 8.072, 78.050, 8.150, 799.000, 6446.000, 1.788, 1073494928
20915, 8.128, 61.440, 8.189, 630.700, 5126.000, 1.788, 1073494928
20987, 8.120, 62.160, 8.182, 631.300, 5126.000, 1.788, 1073494928
21060, 8.108, 62.720, 8.171, 672.000, 5442.000, 1.788, 1073494928
21131, 8.112, 65.010, 8.177, 647.900, 5256.000, 1.788, 1073494928
21203, 8.112, 64.950, 8.177, 618.000, 5014.000, 1.788, 1073494928
21275, 8.128, 60.290, 8.188, 661.800, 5368.000, 1.788, 1073494928
21347, 8.108, 66.260, 8.174, 664.200, 5384.000, 1.788, 1073494928
21419, 8.108, 67.280, 8.175, 667.400, 5414.000, 1.788, 1073494928
21491, 8.116, 67.020, 8.183, 676.500, 5488.000, 1.788, 1073494928
21563, 8.112, 66.460, 8.178, 663.800, 5380.000, 1.788, 1073494928
21635, 8.120, 66.420, 8.186, 662.400, 5378.000, 1.788, 1073494928
21707, 8.116, 66.270, 8.182, 658.600, 5342.000, 1.788, 1073494928
21779, 8.108, 66.530, 8.175, 680.100, 5508.000, 1.788, 1073494928
21851, 8.112, 66.970, 8.179, 673.200, 5456.000, 1.788, 1073494928
21923, 8.100, 67.150, 8.167, 668.200, 5416.000, 1.788, 1073494928
21995, 8.104, 66.960, 8.171, 674.800, 5470.000, 1.788, 1073494928
22067, 8.108, 67.050, 8.175, 680.700, 5514.000, 1.788, 1073494928
22139, 8.108, 66.360, 8.174, 676.800, 5488.000, 1.788, 1073494928
22211, 8.108, 67.050, 8.175, 681.500, 5522.000, 1.788, 1073494928
22283, 8.116, 64.200, 8.180, 645.400, 5240.000, 1.788, 1073494928
22355, 8.116, 65.930, 8.182, 670.400, 5436.000, 1.788, 1073494928
22427, 8.108, 67.950, 8.176, 646.100, 5240.000, 1.788, 1073494928
22499, 8.108, 65.540, 8.174, 666.100, 5400.000, 1.788, 1073494928
22571, 8.108, 66.980, 8.175, 671.500, 5442.000, 1.788, 1073494928
22643, 8.104, 65.250, 8.169, 678.600, 5496.000, 1.788, 1073494928
22715, 8.108, 66.100, 8.174, 693.700, 5626.000, 1.788, 1073494928
22787, 8.116, 65.480, 8.181, 668.800, 5426.000, 1.788, 1073494928
22859, 8.116, 67.280, 8.183, 669.100, 5424.000, 1.788, 1073494928
22931, 8.108, 66.970, 8.175, 701.600, 5678.000, 1.788, 1073494928
23003, 8.108, 68.090, 8.176, 690.500, 5596.000, 1.788, 1073494928
23075, 8.104, 67.840, 8.172, 670.700, 5440.000, 1.788, 1073494928
23147, 8.052, 81.400, 8.133, 852.900, 6856.000, 1.788, 1073494928
23219, 8.044, 84.240, 8.128, 848.600, 6826.000, 1.788, 1073494928
23291, 8.060, 79.440, 8.139, 810.200, 6528.000, 1.788, 1073494928
23363, 8.072, 77.940, 8.150, 794.700, 6410.000, 1.788, 1073494928
23435, 8.060, 78.510, 8.139, 824.700, 6648.000, 1.788, 1073494928
23507, 8.056, 80.100, 8.136, 776.700, 6266.000, 1.788, 1073494928
23579, 8.068, 75.710, 8.144, 765.500, 6174.000, 1.788, 1073494928
23651, 8.080, 77.950, 8.158, 783.700, 6328.000, 1.788, 1073494928
23723, 8.068, 79.970, 8.148, 759.200, 6128.000, 1.788, 1073494928
23795, 8.080, 72.080, 8.152, 743.900, 6010.000, 1.788, 1073494928
23867, 8.076, 77.290, 8.153, 777.700, 6276.000, 1.788, 1073494928
23939, 8.076, 75.050, 8.151, 751.800, 6042.000, 1.788, 1073494928
24011, 8.080, 76.150, 8.156, 754.800, 6118.000, 1.788, 1073494928
24083, 8.072, 76.000, 8.148, 754.600, 6068.000, 1.788, 1073494928
24155, 8.080, 75.840, 8.156, 759.700, 6272.000, 1.788, 1073494928
24227, 8.080, 73.090, 8.153, 745.500, 5868.000, 1.788, 1073494928
24299, 8.076, 74.640, 8.151, 738.500, 5862.000, 1.788, 1073494928
24371, 8.080, 74.270, 8.154, 744.400, 6322.000, 1.788, 1073494928
24443, 8.084, 71.060, 8.155, 730.700, 5912.000, 1.788, 1073494928
24515, 8.120, 60.680, 8.181, 620.400, 5004.000, 1.788, 1073494928
24587, 8.072, 73.490, 8.145, 762.500, 6078.000, 1.788, 1073494928
24659, 8.116, 61.320, 8.177, 628.200, 5134.000, 1.788, 1073494928
24731, 8.084, 76.140, 8.160, 737.900, 6128.000, 1.788, 1073494928
24803, 8.088, 70.730, 8.159, 755.500, 6036.000, 1.788, 1073494928
24875, 8.084, 71.680, 8.156, 718.800, 5902.000, 1.788, 1073494928
24947, 8.068, 77.910, 8.146, 789.600, 6440.000, 1.788, 1073494928
25019, 8.072, 76.020, 8.148, 716.400, 6082.000, 1.788, 1073494928
25091, 8.068, 76.940, 8.145, 775.600, 6200.000, 1.788, 1073494928
25163, 8.080, 75.390, 8.155, 754.700, 5976.000, 1.788, 1073494928
25235, 8.068, 77.100, 8.145, 772.700, 6124.000, 1.788, 1073494928
25307, 8.072, 76.590, 8.149, 767.000, 5968.000, 1.788, 1073494928
25379, 8.080, 70.800, 8.151, 744.200, 6000.000, 1.788, 1073494928
25451, 8.088, 70.890, 8.159, 744.200, 6022.000, 1.788, 1073494928
25523, 8.084, 72.990, 8.157, 718.200, 5856.000, 1.788, 1073494928
25595, 8.080, 72.220, 8.152, 758.800, 6042.000, 1.788, 1073494928
25667, 8.076, 74.470, 8.150, 752.400, 5886.000, 1.788, 1073494928
25739, 8.076, 73.440, 8.149, 735.900, 5984.000, 1.788, 1073494928
25811, 8.076, 73.900, 8.150, 751.200, 5842.000, 1.788, 1073494928
25883, 8.088, 72.160, 8.160, 719.900, 6134.000, 1.788, 1073494928
25955, 8.080, 74.120, 8.154, 741.000, 6082.000, 1.788, 1073494928
26027, 8.072, 71.550, 8.144, 729.200, 6140.000, 1.788, 1073494928
26099, 8.092, 73.430, 8.165, 748.000, 6068.000, 1.788, 1073494928
26171, 8.084, 73.370, 8.157, 696.900, 6026.000, 1.788, 1073494928
26243, 8.080, 73.620, 8.154, 748.300, 6098.000, 1.788, 1073494928
26315, 8.080, 75.040, 8.155, 762.700, 5816.000, 1.788, 1073494928
26387, 8.124, 63.030, 8.187, 633.200, 5112.000, 1.788, 1073494928
26459, 8.128, 61.330, 8.189, 614.000, 5082.000, 1.788, 1073494928
26531, 8.132, 59.900, 8.192, 608.800, 4922.000, 1.788, 1073494928
26603, 8.128, 64.540, 8.193, 639.100, 5004.000, 1.788, 1073494928
26675, 8.112, 64.490, 8.176, 649.100, 5262.000, 1.788, 1073494928
26747, 8.112, 65.570, 8.178, 669.600, 5434.000, 1.788, 1073494928
26819, 8.108, 66.650, 8.175, 668.700, 5416.000, 1.788, 1073494928
26891, 8.112, 67.030, 8.179, 634.000, 5144.000, 1.788, 1073494928
26963, 8.108, 66.380, 8.174, 660.800, 5358.000, 1.788, 1073494928
27035, 8.108, 67.560, 8.176, 661.200, 5354.000, 1.788, 1073494928
27107, 8.096, 66.780, 8.163, 664.400, 5390.000, 1.788, 1073494928
27179, 8.104, 66.080, 8.170, 656.600, 5324.000, 1.788, 1073494928
27251, 8.108, 66.050, 8.174, 668.600, 5416.000, 1.788, 1073494928
27323, 8.104, 65.600, 8.170, 678.500, 5498.000, 1.788, 1073494928
27395, 8.104, 67.430, 8.171, 678.100, 5496.000, 1.788, 1073494928
27467, 8.104, 67.380, 8.171, 650.000, 5270.000, 1.788, 1073494928
27539, 8.108, 65.750, 8.174, 688.500, 5580.000, 1.788, 1073494928
27611, 8.096, 69.600, 8.166, 694.100, 5620.000, 1.788, 1073494928
27683, 8.096, 67.990, 8.164, 713.000, 5778.000, 1.788, 1073494928
27755, 8.100, 67.630, 8.168, 685.800, 5554.000, 1.788, 1073494928
27827, 8.116, 64.650, 8.181, 677.800, 5488.000, 1.788, 1073494928
27899, 8.108, 68.140, 8.176, 689.200, 5588.000, 1.788, 1073494928
27971, 8.108, 68.170, 8.176, 685.700, 5550.000, 1.788, 1073494928
28043, 8.100, 66.750, 8.167, 691.100, 5596.000, 1.788, 1073494928
28115, 8.096, 68.760, 8.165, 687.000, 5560.000, 1.788, 1073494928
28187, 8.104, 65.800, 8.170, 665.000, 5380.000, 1.788, 1073494928
28259, 8.100, 63.390, 8.163, 679.100, 5506.000, 1.788, 1073494928
28331, 8.108, 65.470, 8.173, 663.600, 5378.000, 1.788, 1073494928
28403, 8.104, 69.480, 8.173, 692.400, 5604.000, 1.788, 1073494928
28475, 8.100, 66.090, 8.166, 683.900, 5544.000, 1.788, 1073494928
28547, 8.100, 65.180, 8.165, 683.400, 5542.000, 1.788, 1073494928
28620, 8.096, 65.680, 8.162, 679.600, 5512.000, 1.788, 1073494928
28691, 8.036, 86.250, 8.122, 874.600, 7036.000, 1.788, 1073494928
28763, 8.052, 81.170, 8.133, 826.800, 6658.000, 1.788, 1073494928
28835, 8.052, 81.640, 8.134, 815.800, 6570.000, 1.788, 1073494928
28907, 8.068, 79.430, 8.147, 816.600, 6584.000, 1.788, 1073494928
28979, 8.068, 77.140, 8.145, 797.900, 6446.000, 1.788, 1073494928
29051, 8.072, 78.910, 8.151, 805.400, 6508.000, 1.788, 1073494928
29123, 8.072, 76.090, 8.148, 783.200, 6324.000, 1.788, 1073494928
29195, 8.060, 77.070, 8.137, 771.300, 6226.000, 1.788, 1073494928
29267, 8.060, 78.620, 8.139, 796.300, 6422.000, 1.788, 1073494928
29339, 8.072, 73.240, 8.145, 780.300, 6298.000, 1.788, 1073494928
29411, 8.072, 75.550, 8.148, 771.800, 6232.000, 1.788, 1073494928
29483, 8.072, 77.180, 8.149, 766.000, 6184.000, 1.788, 1073494928
29555, 8.072, 76.440, 8.148, 746.600, 6026.000, 1.788, 1073494928
29627, 8.076, 73.120, 8.149, 805.500, 6494.000, 1.788, 1073494928
29699, 8.104, 66.560, 8.171, 663.700, 5234.000, 1.788, 1073494928
29772, 8.120, 66.270, 8.186, 664.000, 5390.000, 1.788, 1073494928
29843, 8.128, 60.940, 8.189, 623.100, 4830.000, 1.788, 1073494928
29915, 8.108, 65.250, 8.173, 652.500, 5034.000, 1.788, 1073494928
29987, 8.108, 66.010, 8.174, 670.200, 5056.000, 1.788, 1073494928
